SYMBOL	STAN	EOREOR
5907760165381	0,000	EOREOR
00014069	1,000	EOREOR
00051606	1,000	EOREOR
00186759	0,000	EOREOR
00114714	17,000	EOREOR
00019798	12,000	EOREOR
00113052	0,000	EOREOR
00113045	0,000	EOREOR
00158732	0,000	EOREOR
00158749	127,000	EOREOR
00083645	0,000	EOREOR
00045841	0,000	EOREOR
00162715	2,000	EOREOR
00121989	0,000	EOREOR
00180207	0,000	EOREOR
5907778334830	0,000	EOREOR
5907778334724	0,000	EOREOR
5907778334861	39,000	EOREOR
5907778338494	15,000	EOREOR
5907778334762	12,000	EOREOR
5907778334717	15,000	EOREOR
5907778338555	105,000	EOREOR
5907778334755	18,000	EOREOR
5907778334823	0,000	EOREOR
5907778330016	23,000	EOREOR
5907778334854	0,000	EOREOR
	0,000	EOREOR
5907778334878	25,000	EOREOR
5907778334885	25,000	EOREOR
5907778334809	1,000	EOREOR
	0,000	EOREOR
	0,000	EOREOR
6941057404639	2,000	EOREOR
5907553506001	8,000	EOREOR
00033497	0,000	EOREOR
5907588560184	7,000	EOREOR
5907778334144	0,000	EOREOR
5907778333208	0,000	EOREOR
5907778334960	11,000	EOREOR
5907778334977	6,000	EOREOR
5907778334984	12,000	EOREOR
5907778334991	9,000	EOREOR
5907778334007	10,000	EOREOR
5907778334021	1,000	EOREOR
5907778334052	0,000	EOREOR
5907778334151	0,000	EOREOR
5907778334090	12,000	EOREOR
5907778334106	9,000	EOREOR
5907778334113	8,000	EOREOR
5907778334120	8,000	EOREOR
5907778334137	10,000	EOREOR
5907778334694	2,000	EOREOR
5907778334946	2,000	EOREOR
5907778334953	1,000	EOREOR
5907778334922	3,000	EOREOR
5907778334915	2,000	EOREOR
5907778332843	0,000	EOREOR
6411501350015	16,000	EOREOR
4078500167505	1,000	EOREOR
4078500371100	0,000	EOREOR
4078500373401	1,000	EOREOR
4078500889902	1,000	EOREOR
4078500167000	1,000	EOREOR
5904842066109	1,000	EOREOR
5907778334892	0,000	EOREOR
5907778334908	14,000	EOREOR
5907778337152	0,000	EOREOR
8594061749579	0,000	EOREOR
6941057404622	0,000	EOREOR
00083812	2,000	EOREOR
00177634	2,000	EOREOR
00077378	0,000	EOREOR
5905810593559	2,000	EOREOR
5905810593696	4,000	EOREOR
5905810593702	0,000	EOREOR
5905810594570	4,000	EOREOR
5905810594631	0,000	EOREOR
5905810593283	4,000	EOREOR
5905810594761	4,000	EOREOR
5905810593832	3,000	EOREOR
5905810593900	0,000	EOREOR
5905810594563	2,000	EOREOR
5905810593757	3,000	EOREOR
	769,000	EOREOR
	1428,000	EOREOR
	183,000	EOREOR
	0,000	EOREOR
5907626193633	0,000	EOREOR
5905810593931	4,000	EOREOR
5905810593795	0,000	EOREOR
5907653716768	0,000	EOREOR
5905810594754	0,000	EOREOR
5905810593863	3,000	EOREOR
5905810593894	6,000	EOREOR
5905810593689	0,000	EOREOR
5905810593955	4,000	EOREOR
5905810593658	5,000	EOREOR
5905810593498	4,000	EOREOR
5905810593993	5,000	EOREOR
00143042	0,000	EOREOR
	0,000	EOREOR
	0,000	EOREOR
00016667	0,000	EOREOR
00028806	0,000	EOREOR
	0,000	EOREOR
00160377	0,000	EOREOR
5903837336005	5,000	EOREOR
5907617311459	0,000	EOREOR
5904842050016	0,000	EOREOR
00154352	0,000	EOREOR
2500099021064	0,000	EOREOR
00143967	0,000	EOREOR
2500099019269	0,000	EOREOR
5907456243058	3,000	EOREOR
5907778331839	0,000	EOREOR
5907544421832	8,000	EOREOR
5907544421856	0,000	EOREOR
5907544421863	0,000	EOREOR
5907544421894	22,000	EOREOR
5907544421900	1,000	EOREOR
5907544421917	1,000	EOREOR
5907544421924	0,000	EOREOR
5907544421948	7,000	EOREOR
5904842049690	0,000	EOREOR
5907544421955	70,000	EOREOR
5907544421962	14,000	EOREOR
5900000008547	13,000	EOREOR
5907544414650	18,000	EOREOR
5907778339972	25,000	EOREOR
00058254	5,000	EOREOR
5907778339989	2,000	EOREOR
5907778331815	0,000	EOREOR
5907778339996	0,000	EOREOR
5907778331808	0,000	EOREOR
5907778331822	0,000	EOREOR
00022897	61,000	EOREOR
00002653	0,000	EOREOR
00058278	16,000	EOREOR
5903837199556	0,000	EOREOR
5903837199501	4,000	EOREOR
5903837199600	0,000	EOREOR
5903837199709	0,000	EOREOR
00069311	0,000	EOREOR
8033866267111	0,000	EOREOR
5903837515035	17,000	EOREOR
5907617301535	14,000	EOREOR
5901179071011	3,000	EOREOR
5907102008871	20,000	EOREOR
5903837257003	14,000	EOREOR
5903837257034	9,000	EOREOR
5907617311466	0,000	EOREOR
5907617311480	6,000	EOREOR
5903837186006	14,000	EOREOR
5907617311473	13,000	EOREOR
	0,000	EOREOR
00100861	0,000	EOREOR
00100878	0,000	EOREOR
5900119824137	40,000	EOREOR
5900119314133	13,000	EOREOR
5900119834136	32,000	EOREOR
5900119354139	22,000	EOREOR
5900119054138	4,000	EOREOR
	0,000	EOREOR
5904842050702	10,000	EOREOR
5904842050719	0,000	EOREOR
5904842050726	5,000	EOREOR
5904842050733	3,000	EOREOR
00023917	0,000	EOREOR
00027915	2,000	EOREOR
00038751	0,000	EOREOR
00089203	1,000	EOREOR
00089197	0,000	EOREOR
00055499	5,000	EOREOR
00024228	0,000	EOREOR
5900000011288	2,000	EOREOR
5907180851093	7,000	EOREOR
68209087	1,000	EOREOR
69209088	0,000	EOREOR
00024020	4,000	EOREOR
795711004088	11,000	EOREOR
5400182889175	0,000	EOREOR
00100854	2,000	EOREOR
5900000000626	0,000	EOREOR
	1,000	EOREOR
5903154920369	0,000	EOREOR
00068406	1,000	EOREOR
5903837047505	0,000	EOREOR
5907617311503	0,000	EOREOR
5905810199409	0,000	EOREOR
5902341001195	0,000	EOREOR
5902341001188	0,000	EOREOR
5904517002890	0,000	EOREOR
5904517121133	0,000	EOREOR
5904517002883	2,000	EOREOR
051131677777	0,000	EOREOR
00085717	0,000	EOREOR
	0,000	EOREOR
	0,000	EOREOR
	0,000	EOREOR
5900000007052	0,000	EOREOR
5900000015866	0,000	EOREOR
5907544406624	135,000	EOREOR
00148375	0,000	EOREOR
00080378	0,000	EOREOR
00144193	0,000	EOREOR
00065986	3,000	EOREOR
5907544414612	0,000	EOREOR
5904182445688	63,000	EOREOR
	0,000	EOREOR
5900000011417	3,000	EOREOR
5900000011400	5,000	EOREOR
5900000015750	0,000	EOREOR
5900000011424	1,000	EOREOR
	8,000	EOREOR
5900000005881	0,000	EOREOR
5900000015835	0,000	EOREOR
00054010	0,000	EOREOR
00014304	3,000	EOREOR
5907544414506	0,000	EOREOR
	3,000	EOREOR
00067300	2,000	EOREOR
5900000011431	0,000	EOREOR
5901821958141	0,000	EOREOR
5907596406665	0,000	EOREOR
5907772513446	2,000	EOREOR
5902768766714	0,000	EOREOR
5902768766561	0,000	EOREOR
5902768766400	0,000	EOREOR
5902768766004	0,000	EOREOR
5902768766271	0,000	EOREOR
5902768766745	0,000	EOREOR
5902768766752	15,000	EOREOR
5902768766424	0,000	EOREOR
5902768766486	31,000	EOREOR
5902768766462	20,000	EOREOR
5902768766387	0,000	EOREOR
7035158005112	15,000	EOREOR
7035158005037	30,000	EOREOR
5902768766523	2,000	EOREOR
5902768766769	15,000	EOREOR
5902768766509	2,000	EOREOR
7035158002616	4,000	EOREOR
7035158101258	0,000	EOREOR
5902768766707	0,000	EOREOR
5908264493512	0,000	EOREOR
3576960013710	0,000	EOREOR
	0,000	EOREOR
00122047	0,000	EOREOR
00122016	0,000	EOREOR
5905784548883	0,000	EOREOR
5905784548289	1,000	EOREOR
5905784548852	0,000	EOREOR
5905784548302	0,000	EOREOR
5905784548067	1,000	EOREOR
4041885051837	2,000	EOREOR
4041885074072	6,000	EOREOR
4003718347654	2,000	EOREOR
6942138905663	1,000	EOREOR
5905668961241	0,000	EOREOR
5902341002932	0,000	EOREOR
5900498030846	11,000	EOREOR
5907102009380	7,000	EOREOR
5907102009373	0,000	EOREOR
5907520402053	0,000	EOREOR
5900498019766	5,000	EOREOR
5907730800731	0,000	EOREOR
5900498019759	7,000	EOREOR
5900498019742	9,000	EOREOR
5900498015669	19,000	EOREOR
5900498002560	20,000	EOREOR
5900498002577	10,000	EOREOR
	0,000	EOREOR
5907617320758	0,000	EOREOR
5907617320765	0,000	EOREOR
5907617320772	1,000	EOREOR
5905810042149	0,000	EOREOR
	1,000	EOREOR
	0,000	EOREOR
00083904	1,000	EOREOR
5900000004150	1,000	EOREOR
00138833	1,000	EOREOR
5900000004075	0,000	EOREOR
5905925076190	0,000	EOREOR
00059404	0,000	EOREOR
5904182444469	0,000	EOREOR
5904182444476	5,000	EOREOR
5904182444483	893,700	EOREOR
5904182444551	98,800	EOREOR
5907544401438	7,000	EOREOR
5901828852404	10,000	EOREOR
5901828852411	4,000	EOREOR
5901828852480	6,000	EOREOR
5901828852497	0,000	EOREOR
5901828852442	1,000	EOREOR
5901828852459	0,325	EOREOR
5900000000312	51,100	EOREOR
6941057404677	0,000	EOREOR
078257290604	0,000	EOREOR
5900000003832	0,000	EOREOR
5900000004693	0,000	EOREOR
5900000004686	0,000	EOREOR
	0,000	EOREOR
5900000000015	0,000	EOREOR
	0,000	EOREOR
	0,000	EOREOR
5900000018676	0,000	EOREOR
5900000002293	75,000	EOREOR
4078500985154	16,800	EOREOR
4078500985147	6,100	EOREOR
4078500002226	13,400	EOREOR
4078500002325	0,000	EOREOR
4078500002059	0,000	EOREOR
4078500464604	1,000	EOREOR
	294,700	EOREOR
5901828853098	80,900	EOREOR
5907553504397	42,000	EOREOR
00038515	7,800	EOREOR
5900000013046	0,000	EOREOR
5901828853135	50,000	EOREOR
5907553504403	40,800	EOREOR
5907553504410	78,100	EOREOR
5901828853050	117,100	EOREOR
5907553504380	111,000	EOREOR
5907544425755	0,000	EOREOR
5907544412571	0,000	EOREOR
5907544412588	0,000	EOREOR
5907544412564	0,000	EOREOR
5901828855429	0,000	EOREOR
5901828852886	7,000	EOREOR
5901828859281	0,000	EOREOR
5901828859199	0,000	EOREOR
5901828859250	1,600	EOREOR
5901828853005	95,000	EOREOR
5901828852893	9,900	EOREOR
5901828852978	35,000	EOREOR
5901828850738	0,000	EOREOR
5901828850639	0,000	EOREOR
5901828850677	0,000	EOREOR
5907512603543	4,000	EOREOR
5907512603499	1,000	EOREOR
5907512603505	0,000	EOREOR
5907512603482	60,000	EOREOR
5907512603529	2,000	EOREOR
5907512603512	158,500	EOREOR
5907512603536	5,000	EOREOR
5907544439851	4,000	EOREOR
5907588550291	0,000	EOREOR
5907588550307	0,000	EOREOR
5907544439868	1,000	EOREOR
5907544439875	0,000	EOREOR
5907544415145	3,000	EOREOR
5907544415152	1,000	EOREOR
5907544432333	0,000	EOREOR
5907544415176	0,000	EOREOR
5907544415169	0,000	EOREOR
	0,000	EOREOR
4010052371771	0,000	EOREOR
4078500971027	3,800	EOREOR
4010052371757	0,000	EOREOR
8011963735870	12,400	EOREOR
8011963738857	11,000	EOREOR
8011963732220	14,500	EOREOR
8011963734286	45,500	EOREOR
8011963738840	1,000	EOREOR
	36,700	EOREOR
5900000013091	0,000	EOREOR
	80,200	EOREOR
	85,400	EOREOR
5900000002309	0,000	EOREOR
5900000011127	118,000	EOREOR
5907553504304	0,000	EOREOR
5901828858277	68,500	EOREOR
5907553504311	68,100	EOREOR
5901828858284	0,030	EOREOR
5901828858321	0,000	EOREOR
5901828852060	267,700	EOREOR
5901828852077	99,000	EOREOR
5900000013121	0,000	EOREOR
5901828852084	144,600	EOREOR
5900000013220	4,300	EOREOR
5907553504328	678,100	EOREOR
5901828852107	109,900	EOREOR
	3,500	EOREOR
5907553504342	111,500	EOREOR
5907512608593	32,000	EOREOR
5900000013152	4,400	EOREOR
5904235000819	1,000	EOREOR
5904235000123	5,000	EOREOR
5904235000949	1,000	EOREOR
5904235000352	0,000	EOREOR
5901828855467	1,000	EOREOR
5901828855474	0,000	EOREOR
5900000006147	27,100	EOREOR
7330571215941	0,000	EOREOR
00141246	5,000	EOREOR
15879691	16,000	EOREOR
00061711	8,000	EOREOR
00141253	4,000	EOREOR
00042048	0,000	EOREOR
00077408	3,000	EOREOR
00018876	1,000	EOREOR
00015011	2,000	EOREOR
4001523362121	0,000	EOREOR
5907617312470	0,000	EOREOR
5903837348008	6,000	EOREOR
5903837348053	16,000	EOREOR
5903837348602	0,000	EOREOR
5907617311510	7,000	EOREOR
5903837348305	17,000	EOREOR
5907617312784	0,000	EOREOR
5907617311527	0,000	EOREOR
4003718057768	6,000	EOREOR
4003718056501	6,000	EOREOR
4003718042245	0,000	EOREOR
886661755912	0,000	EOREOR
886661333387	6,000	EOREOR
886661755240	1,000	EOREOR
00116992	0,000	EOREOR
	0,000	EOREOR
	0,000	EOREOR
	0,000	EOREOR
	0,000	EOREOR
5907791001825	0,000	EOREOR
5908261691584	0,000	EOREOR
5907715600042	3,000	EOREOR
5907544425328	5,000	EOREOR
5907544425311	10,000	EOREOR
5904816013191	3,000	EOREOR
5902738303659	0,000	EOREOR
00004381	0,000	EOREOR
00087162	0,000	EOREOR
5900644534594	560,000	EOREOR
5900644534617	0,000	EOREOR
5902047126840	0,000	EOREOR
5904842001384	0,000	EOREOR
5901947544013	1,000	EOREOR
00028837	19,000	EOREOR
00101097	0,000	EOREOR
0008969	16,000	EOREOR
00015134	14,000	EOREOR
00015189	0,000	EOREOR
5907778336858	1,000	EOREOR
5907778336865	2,000	EOREOR
5907778336872	0,000	EOREOR
5901904310804	0,000	EOREOR
5901904310705	0,000	EOREOR
4893926013263	0,000	EOREOR
5901292464394	0,000	EOREOR
00085458	1,000	EOREOR
00020725	3,000	EOREOR
00020787	5,000	EOREOR
00018029	5,000	EOREOR
00084727	0,000	EOREOR
00162739	34,000	EOREOR
00050739	1,000	EOREOR
5904842113117	1,000	EOREOR
5904842113032	3,000	EOREOR
5907553504243	12,000	EOREOR
00174572	1,000	EOREOR
6411502460409	8,000	EOREOR
5904842569105	0,000	EOREOR
5907778338197	3,000	EOREOR
5907778338210	0,000	EOREOR
5907553504038	6,000	EOREOR
5907512605271	7,000	EOREOR
5907512605264	9,000	EOREOR
5907778333611	0,000	EOREOR
5907799682453	1,000	EOREOR
7311518288785	1,000	EOREOR
5905568002501	5,000	EOREOR
5905568902504	5,000	EOREOR
6411501334336	1,000	EOREOR
00011990	1,000	EOREOR
6411501334251	1,000	EOREOR
5905568902108	2,000	EOREOR
6411501334237	3,000	EOREOR
5905568002860	0,000	EOREOR
00042208	0,000	EOREOR
00048156	0,000	EOREOR
00041218	35,000	EOREOR
00015233	3,000	EOREOR
00041249	159,000	EOREOR
00070683	0,000	EOREOR
00021227	125,000	EOREOR
00023672	137,000	EOREOR
00055307	20,000	EOREOR
00055321	48,000	EOREOR
	40,000	EOREOR
	80,000	EOREOR
	0,000	EOREOR
5901292644901	0,000	EOREOR
	0,000	EOREOR
	0,000	EOREOR
	0,000	EOREOR
	0,000	EOREOR
	0,000	EOREOR
	0,000	EOREOR
	0,000	EOREOR
	0,000	EOREOR
5900779802094	0,000	EOREOR
	0,000	EOREOR
	0,000	EOREOR
5901292644895	0,000	EOREOR
2500099011539	0,000	EOREOR
00134651	0,000	EOREOR
00084178	0,000	EOREOR
8711295576638	1,000	EOREOR
00160414	8,000	EOREOR
00028356	4,000	EOREOR
00044882	0,000	EOREOR
00037525	0,000	EOREOR
00017954	4,000	EOREOR
00043892	0,000	EOREOR
00101646	9,000	EOREOR
00176514	6,000	EOREOR
00142656	4,000	EOREOR
00018036	5,000	EOREOR
00180184	2,000	EOREOR
5903837262403	0,000	EOREOR
5907512603062	2,000	EOREOR
00025829	0,000	EOREOR
	0,000	EOREOR
5900000003429	1,000	EOREOR
00032520	0,000	EOREOR
5907544417033	5,000	EOREOR
5901828855993	1,000	EOREOR
2500099019696	0,000	EOREOR
5903837143306	0,000	EOREOR
	0,000	EOREOR
5903837191215	2,000	EOREOR
5903837191024	8,000	EOREOR
5903837191505	0,000	EOREOR
5903837296507	21,000	EOREOR
5907617321571	6,000	EOREOR
5907617320215	1,000	EOREOR
5907617311534	8,000	EOREOR
5907617321588	0,000	EOREOR
5907617322189	3,000	EOREOR
00040402	1,000	EOREOR
00135795	9,000	EOREOR
00040754	3,000	EOREOR
00049436	12,000	EOREOR
00067010	1,000	EOREOR
00155571	0,000	EOREOR
00046350	8,000	EOREOR
00019033	2,000	EOREOR
5901292643522	12,000	EOREOR
5904816013054	0,000	EOREOR
00157216	0,000	EOREOR
00134736	0,000	EOREOR
00157223	0,000	EOREOR
00032599	0,000	EOREOR
00042727	24,000	EOREOR
00141208	0,000	EOREOR
5905546013369	0,000	EOREOR
5905546013376	2,000	EOREOR
	0,000	EOREOR
	1,000	EOREOR
	1,000	EOREOR
5905546014724	2,000	EOREOR
00037518	2,000	EOREOR
00085878	0,000	EOREOR
00160353	0,000	EOREOR
00019095	0,000	EOREOR
00030205	1,000	EOREOR
00167123	1,000	EOREOR
00136433	6,000	EOREOR
00136426	0,000	EOREOR
00178891	3,000	EOREOR
00061513	0,000	EOREOR
00135757	0,000	EOREOR
00030182	0,000	EOREOR
00017909	0,000	EOREOR
00149075	10,000	EOREOR
00149082	4,000	EOREOR
00124799	0,000	EOREOR
00144919	0,000	EOREOR
00144926	0,000	EOREOR
5907778339231	0,000	EOREOR
5907778339125	0,000	EOREOR
8717847047939	0,000	EOREOR
5907593044600	0,000	EOREOR
5902363653983	6,000	EOREOR
5902363654140	0,000	EOREOR
5902363653884	40,000	EOREOR
5902363653969	9,000	EOREOR
5907774342006	0,000	EOREOR
5907774342020	0,000	EOREOR
5907774342068	0,000	EOREOR
5907774342082	0,000	EOREOR
5907774342167	0,000	EOREOR
5907774342181	0,000	EOREOR
8711295756504	0,000	EOREOR
5904603487723	0,000	EOREOR
5904603487051	0,000	EOREOR
59055460466190	0,000	EOREOR
5905546018623	0,000	EOREOR
5905546002745	3,000	EOREOR
5905546023801	0,000	EOREOR
	0,000	EOREOR
8717847045621	0,000	EOREOR
8717847045584	0,000	EOREOR
8717847075932	0,000	EOREOR
8717847074454	0,000	EOREOR
8717847115607	0,000	EOREOR
5902363652078	0,000	EOREOR
8717847047953	0,000	EOREOR
8717847069368	0,000	EOREOR
8717847047977	0,000	EOREOR
8717847047991	0,000	EOREOR
8717847107251	8,000	EOREOR
8717847142733	0,000	EOREOR
00015295	1,000	EOREOR
5907778339132	0,000	EOREOR
5907222254073	0,000	EOREOR
5907222254035	0,000	EOREOR
5902363650500	0,000	EOREOR
5902363656083	0,000	EOREOR
5902363651705	11,000	EOREOR
5902363654713	4,000	EOREOR
5902363654706	0,000	EOREOR
00153867	27,000	EOREOR
5901867220226	8,000	EOREOR
00184694	2,000	EOREOR
4078500098908	3,000	EOREOR
5907632720403	0,000	EOREOR
00050517	6,000	EOREOR
	0,000	EOREOR
00035095	0,000	EOREOR
00035880	10,000	EOREOR
5903837318001	0,000	EOREOR
3585150003875	0,000	EOREOR
3182670234200	0,000	EOREOR
3182670234071	0,000	EOREOR
3182670234088	0,000	EOREOR
3585150003400	0,000	EOREOR
3182670234040	0,000	EOREOR
3585150003882	0,000	EOREOR
3182670234026	0,000	EOREOR
00091794	0,000	EOREOR
5904842671808	0,000	EOREOR
4009269545518	0,000	EOREOR
4008423878318	6,000	EOREOR
4008423878325	5,000	EOREOR
4008423878356	1,000	EOREOR
4009269303347	0,000	EOREOR
4008423861174	1,000	EOREOR
4009269303330	3,000	EOREOR
4008423923100	2,000	EOREOR
4008423882339	1,000	EOREOR
4008423922653	2,000	EOREOR
4008423878103	5,000	EOREOR
4009269115889	3,000	EOREOR
4009269116480	6,000	EOREOR
4009269116688	1,000	EOREOR
4009269277006	12,000	EOREOR
4009269277402	12,000	EOREOR
4009269291620	3,000	EOREOR
4009269291507	3,000	EOREOR
4009269272223	3,000	EOREOR
4008423917024	3,000	EOREOR
4008423878455	0,000	EOREOR
4008423878462	3,000	EOREOR
4008423878387	12,000	EOREOR
4008423878141	5,000	EOREOR
4008423878134	8,000	EOREOR
4008423878189	5,000	EOREOR
4008423878158	3,000	EOREOR
4009269302203	5,000	EOREOR
4008423878219	5,000	EOREOR
4008423878288	4,000	EOREOR
4009269303507	2,000	EOREOR
4009269742405	2,000	EOREOR
4009269303873	5,000	EOREOR
4009269702379	2,000	EOREOR
4009269703178	6,000	EOREOR
4009269743808	0,000	EOREOR
4009269305471	0,000	EOREOR
4009269305860	2,000	EOREOR
4008423878059	8,000	EOREOR
4008423883237	4,000	EOREOR
4008423877946	0,000	EOREOR
4008423878264	6,000	EOREOR
4009269277105	3,000	EOREOR
4008423878271	12,000	EOREOR
4008423867398	6,000	EOREOR
4008423867411	3,000	EOREOR
4008423878608	0,000	EOREOR
4009269305389	0,000	EOREOR
4008423878493	1,000	EOREOR
4008423913491	2,000	EOREOR
4008423913637	3,000	EOREOR
4008423878042	2,000	EOREOR
4009269776561	4,000	EOREOR
4009269776578	4,000	EOREOR
4009269776585	6,000	EOREOR
4009269545006	1,000	EOREOR
4009269542906	5,000	EOREOR
4009269232203	2,000	EOREOR
4009269304856	0,000	EOREOR
4009269304894	4,000	EOREOR
4009269305501	5,000	EOREOR
4008423878578	3,000	EOREOR
4009269304887	5,000	EOREOR
4009269304863	8,000	EOREOR
4009269726375	5,000	EOREOR
4009269304870	5,000	EOREOR
4008423878110	41,000	EOREOR
4008423878516	8,000	EOREOR
4008423878257	3,000	EOREOR
4009269272902	11,000	EOREOR
4009269235006	3,000	EOREOR
4009269271400	4,000	EOREOR
4008423878066	3,000	EOREOR
4008423878646	2,000	EOREOR
4008423878240	7,000	EOREOR
4008423917000	3,000	EOREOR
4008423917062	3,000	EOREOR
4008423917048	5,000	EOREOR
4008423922431	10,000	EOREOR
4009269393829	8,000	EOREOR
4008423877809	7,000	EOREOR
4008423916829	5,000	EOREOR
4008423877854	4,000	EOREOR
4008423877861	4,000	EOREOR
4008423878035	3,000	EOREOR
4008423878028	4,000	EOREOR
4008423878226	3,000	EOREOR
4009269292108	0,000	EOREOR
4009269305600	3,000	EOREOR
5900644534969	0,000	EOREOR
5905546138680	3,000	EOREOR
5900000005928	0,000	EOREOR
00015332	0,000	EOREOR
5907741300138	0,000	EOREOR
5907741300145	0,000	EOREOR
5907741300152	67,000	EOREOR
00062763	0,000	EOREOR
5900000015033	1,000	EOREOR
5907633267532	0,000	EOREOR
00058087	0,000	EOREOR
8014874562016	0,000	EOREOR
8014874260011	0,000	EOREOR
00039369	75,000	EOREOR
00015349	236,000	EOREOR
00015356	110,000	EOREOR
00015387	58,000	EOREOR
00056649	35,000	EOREOR
00015363	122,000	EOREOR
00015370	84,000	EOREOR
5903936010530	63,000	EOREOR
5903936010547	0,000	EOREOR
5903936001972	15,000	EOREOR
5903936001989	30,000	EOREOR
5903936004201	11,000	EOREOR
5901828858833	0,000	EOREOR
8000625088621	0,000	EOREOR
8000625088720	0,000	EOREOR
8000625089215	0,000	EOREOR
8000625089406	0,000	EOREOR
8000625089772	1,000	EOREOR
8000625089802	0,000	EOREOR
5901828856884	5,000	EOREOR
5901828856891	1,000	EOREOR
5907553509088	1,000	EOREOR
5903792650826	0,000	EOREOR
5903792650833	2,000	EOREOR
5904842093808	3,000	EOREOR
00046855	0,000	EOREOR
9788382020632	0,000	EOREOR
00160254	0,000	EOREOR
00123013	0,000	EOREOR
5907694980012	0,000	EOREOR
00011372	0,000	EOREOR
5907694980029	0,000	EOREOR
	0,000	EOREOR
8711295955761	1,000	EOREOR
5900026003557	15,000	EOREOR
00084864	0,000	EOREOR
00084857	0,000	EOREOR
5900779801349	1,000	EOREOR
5903116993110	0,000	EOREOR
	1,000	EOREOR
090258041689	0,000	EOREOR
5904941600655	1,000	EOREOR
	0,000	EOREOR
	0,000	EOREOR
6411501399403	0,000	EOREOR
6411501399502	0,000	EOREOR
00188470	5,000	EOREOR
024847797251	2,000	EOREOR
024847806373	2,000	EOREOR
024847821246	1,000	EOREOR
024847239720	2,000	EOREOR
024847807585	1,000	EOREOR
4008398933104	1,000	EOREOR
024847885989	1,000	EOREOR
024847819878	2,000	EOREOR
024847241037	6,000	EOREOR
024847876208	2,000	EOREOR
024847238457	1,000	EOREOR
024847048353	1,000	EOREOR
00145213	1,000	EOREOR
00067485	1,000	EOREOR
5903837813674	114,000	EOREOR
5903837813711	0,000	EOREOR
5901828852596	5,000	EOREOR
5907512609675	6,000	EOREOR
5907512609392	10,000	EOREOR
00002066	0,000	EOREOR
5900119402045	0,000	EOREOR
5900119402069	0,000	EOREOR
4046436029693	0,000	EOREOR
4016153500317	0,000	EOREOR
	0,000	EOREOR
5904235000307	0,000	EOREOR
88666185240	0,000	EOREOR
5901864006090	0,000	EOREOR
5903837449606	0,000	EOREOR
5907617321212	0,000	EOREOR
5900119816897	0,000	EOREOR
5900119666898	0,000	EOREOR
	0,000	EOREOR
00099424	0,000	EOREOR
	0,000	EOREOR
5900119966028	0,000	EOREOR
5900119856039	0,000	EOREOR
5900119846047	0,000	EOREOR
5900119816040	0,000	EOREOR
5900119406050	0,000	EOREOR
5900119856077	0,000	EOREOR
5905810152343	0,000	EOREOR
024847249309	1,000	EOREOR
024847231830	4,000	EOREOR
4078500197700	0,000	EOREOR
	0,300	EOREOR
	0,000	EOREOR
5904842000851	0,000	EOREOR
5904842001131	0,000	EOREOR
00121484	0,000	EOREOR
	14,000	EOREOR
00120272	7,000	EOREOR
00157995	3,000	EOREOR
00020619	3,000	EOREOR
00131056	0,000	EOREOR
886661959501	0,000	EOREOR
5905546027021	0,000	EOREOR
5905546027014	0,000	EOREOR
886661692712	15,000	EOREOR
795711116651	0,000	EOREOR
5905546027649	0,000	EOREOR
5905546027687	0,000	EOREOR
6941057457543	0,000	EOREOR
5905546110068	0,000	EOREOR
5900000014920	31,000	EOREOR
4044996048550	0,000	EOREOR
5902738306599	0,000	EOREOR
	1,000	EOREOR
5900000005041	0,000	EOREOR
5900000005454	0,000	EOREOR
	0,000	EOREOR
886661266104	0,000	EOREOR
886661400669	0,000	EOREOR
00120333	2,000	EOREOR
00131032	0,000	EOREOR
8713626120077	3,000	EOREOR
00138024	4,000	EOREOR
00113397	10,000	EOREOR
00114721	0,000	EOREOR
8719202026115	0,000	EOREOR
5906874421062	0,000	EOREOR
5908269504886	0,000	EOREOR
5907646175664	0,000	EOREOR
5907646175640	0,000	EOREOR
5904603487402	0,000	EOREOR
5906205869914	0,000	EOREOR
5904842050160	5,000	EOREOR
5902738306698	0,000	EOREOR
5905810199416	8,000	EOREOR
5905810199423	14,000	EOREOR
5907102006761	0,000	EOREOR
5902077104467	10,000	EOREOR
5902077104436	11,000	EOREOR
00028677	1,000	EOREOR
5902077106164	0,000	EOREOR
5907772512166	0,000	EOREOR
4014348924535	0,000	EOREOR
5902004500614	0,000	EOREOR
5902077106133	0,000	EOREOR
5907772511138	0,000	EOREOR
5908229361344	0,000	EOREOR
5903837220106	14,000	EOREOR
5903837220151	14,000	EOREOR
5903837220052	10,000	EOREOR
5903837220205	16,000	EOREOR
5903837220250	2,000	EOREOR
5903837220007	12,000	EOREOR
5907617311558	0,000	EOREOR
5907617311589	4,000	EOREOR
5907617312524	6,000	EOREOR
5907617311565	4,000	EOREOR
5907617311572	5,000	EOREOR
7318640025806	0,000	EOREOR
00177405	0,000	EOREOR
00154567	0,000	EOREOR
00081146	24,000	EOREOR
5902663406364	6,000	EOREOR
5902663321995	12,000	EOREOR
5902663406371	6,000	EOREOR
5902663225019	3,000	EOREOR
2500099019986	0,000	EOREOR
00153249	7,000	EOREOR
	0,000	EOREOR
5904235000345	1,000	EOREOR
00025683	0,000	EOREOR
00081009	12,000	EOREOR
00015219	19,000	EOREOR
00021272	0,000	EOREOR
00086509	22,000	EOREOR
00118224	0,000	EOREOR
